"ID","class","prob1","prob2","prob3","prob4"
29041,3,1.18155762565361e-15,1.43430606843831e-06,0.999991117047049,7.44864688114255e-06
29051,1,0.714438127173385,0.0095413942204932,5.03758781151861e-08,0.276020428230243
29061,4,0.137316563051994,0.00286644891293116,1.80099699976302e-07,0.859816807935374
29071,1,0.806585181140479,0.15171342906189,1.47188232193511e-07,0.0417012426093986
29081,2,8.52111815519989e-05,0.523874986600495,0.12264892136545,0.353390880852504
29091,2,0.0596258703873965,0.844709309254553,0.00133759081259339,0.0943272295454571
29101,4,0.000336450024527044,0.300540426479232,0.0335406554562841,0.665582468039957
29111,1,0.568048130035449,0.0038925078393609,4.42589689359441e-08,0.428059317866221
29121,2,0.0496576915535077,0.880318162083928,0.000183156619368399,0.0698409897431958
29131,2,4.29178531938303e-05,0.997044574002814,0.00246690709573508,0.000445601048257399
29141,4,0.19477924326944,0.012372694408156,1.21578262986016e-06,0.792846846539774
29151,2,0.356031296271545,0.467091283241994,1.05680676413042e-05,0.176866852418819
29161,4,0.00192836143515195,0.170849403337964,0.0255027368171738,0.80171949840971
29171,2,0.000735893925784102,0.980452341052978,0.00161268197137784,0.0171990830498602
29181,4,0.000287370413778213,0.0286708256076965,0.00398223544072263,0.967059568537803
29191,2,0.00073280348181992,0.995228532752162,0.000621882988661964,0.00341678077735604
29201,2,0.230986796207058,0.473075147220219,3.2038179909418e-05,0.295906018392813
29211,3,3.59956877606442e-11,0.0137412106462496,0.986256080030952,2.70928680224256e-06
29221,1,0.999412855409676,8.64749051013819e-06,3.00604305486104e-14,0.000578497099783921
29241,1,0.817859676380038,0.0415315009084511,7.32895121777208e-08,0.140608749421999
29251,3,3.76492059961574e-19,1.18387319664259e-06,0.999998815895868,2.30935368180625e-10
29261,1,0.878265243922388,0.00339306530821436,5.1554040875762e-08,0.118341639215357
29271,4,0.0316251136850335,0.0729159516373375,4.75292355244142e-05,0.895411405442105
